id,predicted_sales
3001389,257.7512446893599
3001390,257.7512446893599
3001391,257.7512446893599
3001392,257.7512446893599
3001393,257.7512446893599
3001394,257.7512446893599
3001395,257.7512446893599
3001396,257.7512446893599
3001397,257.7512446893599
3001398,257.7512446893599
3001399,257.7512446893599
3001400,257.7512446893599
3001401,257.7512446893599
3001402,257.7512446893599
3001403,257.7512446893599
3001404,257.7512446893599
3001405,257.7512446893599
3001406,257.7512446893599
3001407,257.7512446893599
3001408,257.7512446893599
3001409,257.7512446893599
3001410,257.7512446893599
3001411,257.7512446893599
3001412,257.7512446893599
3001413,257.7512446893599
3001414,257.7512446893599
3001415,257.7512446893599
3001416,514.2528841792818
3001417,514.2528841792818
3001418,514.2528841792818
3001419,514.2528841792818
3001420,514.2528841792818
3001421,514.2528841792818
3001422,514.2528841792818
3001423,514.2528841792818
3001424,514.2528841792818
3001425,514.2528841792818
3001426,514.2528841792818
3001427,514.2528841792818
3001428,514.2528841792818
3001429,514.2528841792818
3001430,514.2528841792818
3001431,514.2528841792818
3001432,514.2528841792818
3001433,514.2528841792818
3001434,514.2528841792818
3001435,514.2528841792818
3001436,514.2528841792818
3001437,514.2528841792818
3001438,514.2528841792818
3001439,514.2528841792818
3001440,514.2528841792818
3001441,514.2528841792818
3001442,514.2528841792818
3001443,514.2528841792818
3001444,514.2528841792818
3001445,514.2528841792818
3001446,514.2528841792818
3001447,514.2528841792818
3001448,514.2528841792818
3001449,247.98378846662771
3001450,247.98378846662771
3001451,247.98378846662771
3001452,247.98378846662771
3001453,247.98378846662771
3001454,247.98378846662771
3001455,247.98378846662771
3001456,247.98378846662771
3001457,247.98378846662771
3001458,247.98378846662771
3001459,247.98378846662771
3001460,247.98378846662771
3001461,247.98378846662771
3001462,247.98378846662771
3001463,247.98378846662771
3001464,247.98378846662771
3001465,247.98378846662771
3001466,247.98378846662771
3001467,247.98378846662771
3001468,247.98378846662771
3001469,247.98378846662771
3001470,247.98378846662771
3001471,247.98378846662771
3001472,247.98378846662771
3001473,247.98378846662771
3001474,247.98378846662771
3001475,247.98378846662771
3001476,247.98378846662771
3001477,247.98378846662771
3001478,247.98378846662771
3001479,247.98378846662771
3001480,247.98378846662771
3001481,247.98378846662771
3001482,165.93389577721913
3001483,165.93389577721913
3001484,165.93389577721913
3001485,165.93389577721913
3001486,165.93389577721913
3001487,165.93389577721913
3001488,165.93389577721913
3001489,165.93389577721913
3001490,165.93389577721913
3001491,165.93389577721913
3001492,165.93389577721913
3001493,165.93389577721913
3001494,165.93389577721913
3001495,165.93389577721913
3001496,165.93389577721913
3001497,165.93389577721913
3001498,165.93389577721913
3001499,165.93389577721913
3001500,165.93389577721913
3001501,165.93389577721913
3001502,165.93389577721913
3001503,165.93389577721913
3001504,165.93389577721913
3001505,165.93389577721913
3001506,165.93389577721913
3001507,165.93389577721913
3001508,165.93389577721913
3001509,165.93389577721913
3001510,165.93389577721913
3001511,165.93389577721913
3001512,165.93389577721913
3001513,165.93389577721913
3001514,165.93389577721913
3001515,397.3727510059783
3001516,397.3727510059783
3001517,397.3727510059783
3001518,397.3727510059783
3001519,397.3727510059783
3001520,397.3727510059783
3001521,397.3727510059783
3001522,397.3727510059783
3001523,397.3727510059783
3001524,397.3727510059783
3001525,397.3727510059783
3001526,397.3727510059783
3001527,397.3727510059783
3001528,397.3727510059783
3001529,397.3727510059783
3001530,397.3727510059783
3001531,397.3727510059783
3001532,397.3727510059783
3001533,397.3727510059783
3001534,397.3727510059783
3001535,397.3727510059783
3001536,397.3727510059783
3001537,397.3727510059783
3001538,397.3727510059783
3001539,397.3727510059783
3001540,397.3727510059783
3001541,397.3727510059783
3001542,397.3727510059783
3001543,397.3727510059783
3001544,397.3727510059783
3001545,397.3727510059783
3001546,397.3727510059783
3001547,397.3727510059783
3001548,381.0995691063763
3001549,381.0995691063763
3001550,381.0995691063763
3001551,381.0995691063763
3001552,381.0995691063763
3001553,381.0995691063763
3001554,381.0995691063763
3001555,381.0995691063763
3001556,381.0995691063763
3001557,381.0995691063763
3001558,381.0995691063763
3001559,381.0995691063763
3001560,381.0995691063763
3001561,381.0995691063763
3001562,381.0995691063763
3001563,381.0995691063763
3001564,381.0995691063763
3001565,381.0995691063763
3001566,381.0995691063763
3001567,381.0995691063763
3001568,381.0995691063763
3001569,381.0995691063763
3001570,381.0995691063763
3001571,381.0995691063763
3001572,381.0995691063763
3001573,381.0995691063763
3001574,381.0995691063763
3001575,381.0995691063763
3001576,381.0995691063763
3001577,381.0995691063763
3001578,381.0995691063763
3001579,381.0995691063763
3001580,381.0995691063763
3001581,329.18460008727493
3001582,329.18460008727493
3001583,329.18460008727493
3001584,329.18460008727493
3001585,329.18460008727493
3001586,329.18460008727493
3001587,329.18460008727493
3001588,329.18460008727493
3001589,329.18460008727493
3001590,329.18460008727493
3001591,329.18460008727493
3001592,329.18460008727493
3001593,329.18460008727493
3001594,329.18460008727493
3001595,329.18460008727493
3001596,329.18460008727493
3001597,329.18460008727493
3001598,329.18460008727493
3001599,329.18460008727493
3001600,329.18460008727493
3001601,329.18460008727493
3001602,329.18460008727493
3001603,329.18460008727493
3001604,329.18460008727493
3001605,329.18460008727493
3001606,329.18460008727493
3001607,329.18460008727493
3001608,329.18460008727493
3001609,329.18460008727493
3001610,329.18460008727493
3001611,329.18460008727493
3001612,329.18460008727493
3001613,329.18460008727493
3001614,1009.4842857837665
3001615,1009.4842857837665
3001616,1009.4842857837665
3001617,1009.4842857837665
3001618,1009.4842857837665
3001619,1009.4842857837665
3001620,1009.4842857837665
3001621,1009.4842857837665
3001622,1009.4842857837665
3001623,1009.4842857837665
3001624,1009.4842857837665
3001625,1009.4842857837665
3001626,1009.4842857837665
3001627,1009.4842857837665
3001628,1009.4842857837665
3001629,1009.4842857837665
3001630,1009.4842857837665
3001631,1009.4842857837665
3001632,1009.4842857837665
3001633,1009.4842857837665
3001634,1009.4842857837665
3001635,1009.4842857837665
3001636,1009.4842857837665
3001637,1009.4842857837665
3001638,1009.4842857837665
3001639,1009.4842857837665
3001640,1009.4842857837665
3001641,1009.4842857837665
3001642,1009.4842857837665
3001643,1009.4842857837665
3001644,1009.4842857837665
3001645,1009.4842857837665
3001646,1009.4842857837665
3001647,184.70645258600504
3001648,184.70645258600504
3001649,184.70645258600504
3001650,184.70645258600504
3001651,184.70645258600504
3001652,184.70645258600504
3001653,184.70645258600504
3001654,184.70645258600504
3001655,184.70645258600504
3001656,184.70645258600504
3001657,184.70645258600504
3001658,184.70645258600504
3001659,184.70645258600504
3001660,184.70645258600504
3001661,184.70645258600504
3001662,184.70645258600504
3001663,184.70645258600504
3001664,184.70645258600504
3001665,184.70645258600504
3001666,184.70645258600504
3001667,184.70645258600504
3001668,184.70645258600504
3001669,184.70645258600504
3001670,184.70645258600504
3001671,184.70645258600504
3001672,184.70645258600504
3001673,184.70645258600504
3001674,184.70645258600504
3001675,184.70645258600504
3001676,184.70645258600504
3001677,184.70645258600504
3001678,184.70645258600504
3001679,184.70645258600504
3001680,336.68866491839776
3001681,336.68866491839776
3001682,336.68866491839776
3001683,336.68866491839776
3001684,336.68866491839776
3001685,336.68866491839776
3001686,336.68866491839776
3001687,336.68866491839776
3001688,336.68866491839776
3001689,336.68866491839776
3001690,336.68866491839776
3001691,336.68866491839776
3001692,336.68866491839776
3001693,336.68866491839776
3001694,336.68866491839776
3001695,336.68866491839776
3001696,336.68866491839776
3001697,336.68866491839776
3001698,336.68866491839776
3001699,336.68866491839776
3001700,336.68866491839776
3001701,336.68866491839776
3001702,336.68866491839776
3001703,336.68866491839776
3001704,336.68866491839776
3001705,336.68866491839776
3001706,336.68866491839776
3001707,336.68866491839776
3001708,336.68866491839776
3001709,336.68866491839776
3001710,336.68866491839776
3001711,336.68866491839776
3001712,336.68866491839776
3001713,157.05265941203828
3001714,157.05265941203828
3001715,157.05265941203828
3001716,157.05265941203828
3001717,157.05265941203828
3001718,157.05265941203828
3001719,157.05265941203828
3001720,157.05265941203828
3001721,157.05265941203828
3001722,157.05265941203828
3001723,157.05265941203828
3001724,157.05265941203828
3001725,157.05265941203828
3001726,157.05265941203828
3001727,157.05265941203828
3001728,157.05265941203828
3001729,157.05265941203828
3001730,157.05265941203828
3001731,157.05265941203828
3001732,157.05265941203828
3001733,157.05265941203828
3001734,157.05265941203828
3001735,157.05265941203828
3001736,157.05265941203828
3001737,157.05265941203828
3001738,157.05265941203828
3001739,157.05265941203828
3001740,157.05265941203828
3001741,157.05265941203828
3001742,157.05265941203828
3001743,157.05265941203828
3001744,157.05265941203828
3001745,157.05265941203828
3001746,280.2758397609691
3001747,280.2758397609691
3001748,280.2758397609691
3001749,280.2758397609691
3001750,280.2758397609691
3001751,280.2758397609691
3001752,280.2758397609691
3001753,280.2758397609691
3001754,280.2758397609691
3001755,280.2758397609691
3001756,280.2758397609691
3001757,280.2758397609691
3001758,280.2758397609691
3001759,280.2758397609691
3001760,280.2758397609691
3001761,280.2758397609691
3001762,280.2758397609691
3001763,280.2758397609691
3001764,280.2758397609691
3001765,280.2758397609691
3001766,280.2758397609691
3001767,280.2758397609691
3001768,280.2758397609691
3001769,280.2758397609691
3001770,280.2758397609691
3001771,280.2758397609691
3001772,280.2758397609691
3001773,280.2758397609691
3001774,280.2758397609691
3001775,280.2758397609691
3001776,280.2758397609691
3001777,280.2758397609691
3001778,280.2758397609691
3001779,305.6529163397052
3001780,305.6529163397052
3001781,305.6529163397052
3001782,305.6529163397052
3001783,305.6529163397052
3001784,305.6529163397052
3001785,305.6529163397052
3001786,305.6529163397052
3001787,305.6529163397052
3001788,305.6529163397052
3001789,305.6529163397052
3001790,305.6529163397052
3001791,305.6529163397052
3001792,305.6529163397052
3001793,305.6529163397052
3001794,305.6529163397052
3001795,305.6529163397052
3001796,305.6529163397052
3001797,305.6529163397052
3001798,305.6529163397052
3001799,305.6529163397052
3001800,305.6529163397052
3001801,305.6529163397052
3001802,305.6529163397052
3001803,305.6529163397052
3001804,305.6529163397052
3001805,305.6529163397052
3001806,305.6529163397052
3001807,305.6529163397052
3001808,305.6529163397052
3001809,305.6529163397052
3001810,305.6529163397052
3001811,305.6529163397052
3001812,187.67895078425514
3001813,187.67895078425514
3001814,187.67895078425514
3001815,187.67895078425514
3001816,187.67895078425514
3001817,187.67895078425514
3001818,187.67895078425514
3001819,187.67895078425514
3001820,187.67895078425514
3001821,187.67895078425514
3001822,187.67895078425514
3001823,187.67895078425514
3001824,187.67895078425514
3001825,187.67895078425514
3001826,187.67895078425514
3001827,187.67895078425514
3001828,187.67895078425514
3001829,187.67895078425514
3001830,187.67895078425514
3001831,187.67895078425514
3001832,187.67895078425514
3001833,187.67895078425514
3001834,187.67895078425514
3001835,187.67895078425514
3001836,187.67895078425514
3001837,187.67895078425514
3001838,187.67895078425514
3001839,187.67895078425514
3001840,187.67895078425514
3001841,187.67895078425514
3001842,187.67895078425514
3001843,187.67895078425514
3001844,187.67895078425514
3001845,331.8766570200696
3001846,331.8766570200696
3001847,331.8766570200696
3001848,331.8766570200696
3001849,331.8766570200696
3001850,331.8766570200696
3001851,331.8766570200696
3001852,331.8766570200696
3001853,331.8766570200696
3001854,331.8766570200696
3001855,331.8766570200696
3001856,331.8766570200696
3001857,331.8766570200696
3001858,331.8766570200696
3001859,331.8766570200696
3001860,331.8766570200696
3001861,331.8766570200696
3001862,331.8766570200696
3001863,331.8766570200696
3001864,331.8766570200696
3001865,331.8766570200696
3001866,331.8766570200696
3001867,331.8766570200696
3001868,331.8766570200696
3001869,331.8766570200696
3001870,331.8766570200696
3001871,331.8766570200696
3001872,331.8766570200696
3001873,331.8766570200696
3001874,331.8766570200696
3001875,331.8766570200696
3001876,331.8766570200696
3001877,331.8766570200696
3001878,429.02997636606165
3001879,429.02997636606165
3001880,429.02997636606165
3001881,429.02997636606165
3001882,429.02997636606165
3001883,429.02997636606165
3001884,429.02997636606165
3001885,429.02997636606165
3001886,429.02997636606165
3001887,429.02997636606165
3001888,429.02997636606165
3001889,429.02997636606165
3001890,429.02997636606165
3001891,429.02997636606165
3001892,429.02997636606165
3001893,429.02997636606165
3001894,429.02997636606165
3001895,429.02997636606165
3001896,429.02997636606165
3001897,429.02997636606165
3001898,429.02997636606165
3001899,429.02997636606165
3001900,429.02997636606165
3001901,429.02997636606165
3001902,429.02997636606165
3001903,429.02997636606165
3001904,429.02997636606165
3001905,429.02997636606165
3001906,429.02997636606165
3001907,429.02997636606165
3001908,429.02997636606165
3001909,429.02997636606165
3001910,429.02997636606165
3001911,392.4185730146784
3001912,392.4185730146784
3001913,392.4185730146784
3001914,392.4185730146784
3001915,392.4185730146784
3001916,392.4185730146784
3001917,392.4185730146784
3001918,392.4185730146784
3001919,392.4185730146784
3001920,392.4185730146784
3001921,392.4185730146784
3001922,392.4185730146784
3001923,392.4185730146784
3001924,392.4185730146784
3001925,392.4185730146784
3001926,392.4185730146784
3001927,392.4185730146784
3001928,392.4185730146784
3001929,392.4185730146784
3001930,392.4185730146784
3001931,392.4185730146784
3001932,392.4185730146784
3001933,392.4185730146784
3001934,392.4185730146784
3001935,392.4185730146784
3001936,392.4185730146784
3001937,392.4185730146784
3001938,392.4185730146784
3001939,392.4185730146784
3001940,392.4185730146784
3001941,392.4185730146784
3001942,392.4185730146784
3001943,392.4185730146784
3001944,426.13451532622435
3001945,426.13451532622435
3001946,426.13451532622435
3001947,426.13451532622435
3001948,426.13451532622435
3001949,426.13451532622435
3001950,426.13451532622435
3001951,426.13451532622435
3001952,426.13451532622435
3001953,426.13451532622435
3001954,426.13451532622435
3001955,426.13451532622435
3001956,426.13451532622435
3001957,426.13451532622435
3001958,426.13451532622435
3001959,426.13451532622435
3001960,426.13451532622435
3001961,426.13451532622435
3001962,426.13451532622435
3001963,426.13451532622435
3001964,426.13451532622435
3001965,426.13451532622435
3001966,426.13451532622435
3001967,426.13451532622435
3001968,426.13451532622435
3001969,426.13451532622435
3001970,426.13451532622435
3001971,426.13451532622435
3001972,426.13451532622435
3001973,426.13451532622435
3001974,426.13451532622435
3001975,426.13451532622435
3001976,426.13451532622435
3001977,372.0291451608341
3001978,372.0291451608341
3001979,372.0291451608341
3001980,372.0291451608341
3001981,372.0291451608341
3001982,372.0291451608341
3001983,372.0291451608341
3001984,372.0291451608341
3001985,372.0291451608341
3001986,372.0291451608341
3001987,372.0291451608341
3001988,372.0291451608341
3001989,372.0291451608341
3001990,372.0291451608341
3001991,372.0291451608341
3001992,372.0291451608341
3001993,372.0291451608341
3001994,372.0291451608341
3001995,372.0291451608341
3001996,372.0291451608341
3001997,372.0291451608341
3001998,372.0291451608341
3001999,372.0291451608341
3002000,372.0291451608341
3002001,372.0291451608341
3002002,372.0291451608341
3002003,372.0291451608341
3002004,372.0291451608341
3002005,372.0291451608341
3002006,372.0291451608341
3002007,372.0291451608341
3002008,372.0291451608341
3002009,372.0291451608341
3002010,417.3786810009486
3002011,417.3786810009486
3002012,417.3786810009486
3002013,417.3786810009486
3002014,417.3786810009486
3002015,417.3786810009486
3002016,417.3786810009486
3002017,417.3786810009486
3002018,417.3786810009486
3002019,417.3786810009486
3002020,417.3786810009486
3002021,417.3786810009486
3002022,417.3786810009486
3002023,417.3786810009486
3002024,417.3786810009486
3002025,417.3786810009486
3002026,417.3786810009486
3002027,417.3786810009486
3002028,417.3786810009486
3002029,417.3786810009486
3002030,417.3786810009486
3002031,417.3786810009486
3002032,417.3786810009486
3002033,417.3786810009486
3002034,417.3786810009486
3002035,417.3786810009486
3002036,417.3786810009486
3002037,417.3786810009486
3002038,417.3786810009486
3002039,417.3786810009486
3002040,417.3786810009486
3002041,417.3786810009486
3002042,417.3786810009486
3002043,377.9699489207191
3002044,377.9699489207191
3002045,377.9699489207191
3002046,377.9699489207191
3002047,377.9699489207191
3002048,377.9699489207191
3002049,377.9699489207191
3002050,377.9699489207191
3002051,377.9699489207191
3002052,377.9699489207191
